Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Location,Device_Type,Account_Balance,Transaction_Status,Fraud_Label
TXN522160,CUST102349,242.25,Credit,2025-05-29 08:35:00,Grocery,Mumbai,Mobile App,19649.18,Success,0
TXN573561,CUST101800,11441.84,Transfer,2025-05-29 08:36:00,Travel,Ahmedabad,Mobile App,4934.15,Success,0
TXN592157,CUST102768,3270.53,Credit,2025-05-29 08:40:00,ATM Withdrawal,Chandigarh,Mobile App,98366.72,Success,0
TXN613960,CUST101028,5517.64,Debit,2025-05-29 08:40:00,Travel,Lucknow,Mobile App,118971.69,Success,0
TXN532865,CUST102353,2134.39,Deposit,2025-05-29 08:42:00,Online Shopping,Pune,ATM,18254.96,Success,0
TXN511837,CUST102310,26147.43,Transfer,2025-05-29 08:46:00,ATM Withdrawal,New York,POS Terminal,80418.14,Success,0
TXN572118,CUST100620,814.42,Debit,2025-05-29 08:57:00,Entertainment,Lucknow,POS Terminal,4238.78,Success,0
TXN503734,CUST101599,1474.23,Credit,2025-05-29 08:58:00,Entertainment,Dubai,POS Terminal,182235.69,Success,0
TXN536129,CUST102408,1796.9,Deposit,2025-05-29 08:58:00,Travel,Chandigarh,Mobile App,42679.52,Success,0
TXN501787,CUST101599,2532.35,Online Payment,2025-05-29 09:02:00,Utilities,Chennai,Mobile App,179671.95,Success,0
TXN602224,CUST102248,300.24,Withdrawal,2025-05-29 09:06:00,Fuel,Hyderabad,Web Browser,31584.15,Success,0
TXN545728,CUST101455,943.95,Deposit,2025-05-29 09:12:00,Money Transfer,Delhi,Web Browser,9893.61,Success,0
TXN617509,CUST100372,303.94,Debit,2025-05-29 09:13:00,Money Transfer,Hyderabad,ATM,58410.94,Success,0
TXN601336,CUST101660,137.41,Transfer,2025-05-29 09:13:00,Utilities,Bengaluru,POS Terminal,32706.28,Success,0
TXN505418,CUST101050,231.31,Transfer,2025-05-29 09:13:00,Grocery,Jaipur,Mobile App,14886.21,Success,0
TXN536529,CUST102137,659.6,Transfer,2025-05-29 09:27:00,Entertainment,Lucknow,Web Browser,24217.55,Success,0
TXN521251,CUST102066,1701.43,Withdrawal,2025-05-29 09:30:00,Jewelry,Pune,Mobile App,18945.79,Success,0
TXN529780,CUST101286,1860.29,Credit,2025-05-29 09:33:00,Utilities,Bengaluru,POS Terminal,22015.69,Success,0
TXN612377,CUST102480,1108.68,Online Payment,2025-05-29 09:49:00,Restaurant,Kolkata,Mobile App,86057.22,Success,0
TXN510281,CUST102633,1871.38,Online Payment,2025-05-29 09:50:00,Utilities,Ahmedabad,Phone Banking,120209.21,Success,0
TXN565807,CUST100965,201.03,Debit,2025-05-29 09:58:00,Fuel,Pune,POS Terminal,31382.56,Success,0
TXN569420,CUST102146,142.61,Credit,2025-05-29 10:07:00,ATM Withdrawal,Chennai,Mobile App,17524.38,Success,0
TXN558487,CUST102431,456.17,Debit,2025-05-29 10:09:00,Restaurant,Hyderabad,POS Terminal,46219.22,Success,0
TXN603696,CUST100799,534.18,Debit,2025-05-29 10:15:00,Electronics,Jaipur,Mobile App,470410.0,Success,0
TXN555167,CUST100966,8504.6,Debit,2025-05-29 10:18:00,Utilities,Singapore,POS Terminal,47588.52,Success,0
TXN507707,CUST101791,892.23,Online Payment,2025-05-29 10:19:00,Entertainment,Chennai,ATM,44177.78,Success,0
TXN593445,CUST100132,7205.85,Transfer,2025-05-29 10:25:00,Jewelry,Ahmedabad,Mobile App,43156.36,Success,0
TXN580026,CUST100829,2197.81,Withdrawal,2025-05-29 10:25:00,Jewelry,Chennai,Mobile App,43107.74,Success,0
TXN534066,CUST100164,519.65,Withdrawal,2025-05-29 10:37:00,Grocery,Pune,POS Terminal,18237.88,Success,0
TXN572307,CUST100512,3527.9,Credit,2025-05-29 10:37:00,Healthcare,Mumbai,Web Browser,22430.35,Success,0
TXN598861,CUST102281,1462.01,Credit,2025-05-29 10:43:00,Entertainment,Bengaluru,Web Browser,55232.29,Failed,0
TXN517701,CUST101162,17698.23,Transfer,2025-05-29 10:43:00,Travel,Chandigarh,Mobile App,0.0,Success,0
TXN521469,CUST101160,3565.52,Transfer,2025-05-29 10:45:00,Online Shopping,Mumbai,Mobile App,6549.14,Success,0
TXN561798,CUST101785,2161.4,Transfer,2025-05-29 10:46:00,Healthcare,Chandigarh,Web Browser,45447.24,Success,0
TXN508487,CUST100122,2963.88,Debit,2025-05-29 10:54:00,Healthcare,Delhi,POS Terminal,7746.97,Success,0
TXN548426,CUST102814,4984.85,Online Payment,2025-05-29 10:57:00,Electronics,Mumbai,ATM,11660.9,Success,0
TXN514941,CUST100920,273.94,Online Payment,2025-05-29 10:59:00,Utilities,Delhi,Web Browser,18636.75,Success,0
TXN578190,CUST101828,1030.34,Debit,2025-05-29 11:00:00,Utilities,Kochi,Mobile App,473558.08,Success,0
TXN522993,CUST101437,18485.47,Debit,2025-05-29 11:04:00,Travel,Pune,Mobile App,4692.69,Success,0
TXN614066,CUST100002,7299.36,Credit,2025-05-29 11:04:00,Electronics,Chandigarh,POS Terminal,4271.48,Success,0
TXN501444,CUST102830,1221.62,Debit,2025-05-29 11:04:00,Jewelry,Bengaluru,Mobile App,197276.61,Success,0
TXN569130,CUST100065,1397.15,Online Payment,2025-05-29 11:06:00,Entertainment,Pune,Web Browser,73522.93,Pending,0
TXN535428,CUST101341,991.38,Transfer,2025-05-29 11:08:00,Jewelry,Chandigarh,Web Browser,50998.87,Success,0
TXN619230,CUST101632,1868.04,Deposit,2025-05-29 11:09:00,ATM Withdrawal,Jaipur,Mobile App,42363.97,Success,0
TXN612121,CUST102283,26969.76,Debit,2025-05-29 11:10:00,Jewelry,Jaipur,Mobile App,23265.11,Success,0
TXN519838,CUST102306,1558.21,Transfer,2025-05-29 11:16:00,Electronics,Pune,Web Browser,40155.65,Success,0
TXN595260,CUST102566,740.4,Debit,2025-05-29 11:22:00,Fuel,Mumbai,Web Browser,14003.54,Success,0
TXN543295,CUST102191,2107.23,Online Payment,2025-05-29 11:27:00,Healthcare,Ahmedabad,Mobile App,19606.14,Success,0
TXN556866,CUST102110,5399.68,Credit,2025-05-29 11:28:00,Entertainment,Pune,POS Terminal,4727.9,Success,0
TXN503275,CUST100527,2180.04,Withdrawal,2025-05-29 11:35:00,Money Transfer,New York,Mobile App,36435.02,Success,0
TXN518770,CUST101731,545.88,Withdrawal,2025-05-29 11:37:00,Entertainment,Mumbai,POS Terminal,363053.69,Success,0
TXN592433,CUST101462,13002.5,Credit,2025-05-29 11:37:00,Healthcare,Bengaluru,Phone Banking,40604.07,Success,0
TXN522047,CUST101062,2469.69,Debit,2025-05-29 11:38:00,Entertainment,Chennai,ATM,19261.82,Success,0
TXN562635,CUST101237,1029.34,Transfer,2025-05-29 11:39:00,Electronics,Kolkata,Mobile App,91609.12,Success,0
TXN616004,CUST100441,310.4,Deposit,2025-05-29 11:40:00,Fuel,Delhi,Mobile App,42381.92,Success,0
TXN596368,CUST102722,2220.41,Debit,2025-05-29 11:43:00,Electronics,Hyderabad,Mobile App,32947.75,Success,0
TXN536713,CUST101375,1765.89,Online Payment,2025-05-29 11:48:00,Utilities,Delhi,ATM,43200.4,Success,0
TXN502086,CUST101327,1968.92,Transfer,2025-05-29 11:58:00,Healthcare,Ahmedabad,ATM,47671.86,Success,0
TXN558191,CUST100667,1735.56,Debit,2025-05-29 12:00:00,Utilities,New York,Web Browser,68427.67,Success,0
TXN513986,CUST101461,775.48,Credit,2025-05-29 12:02:00,Grocery,Pune,Phone Banking,10327.67,Success,0
TXN547766,CUST101121,1901.13,Debit,2025-05-29 12:03:00,Online Shopping,Delhi,Mobile App,62973.02,Success,0
TXN601598,CUST100449,1207.22,Debit,2025-05-29 12:08:00,Online Shopping,Ahmedabad,Web Browser,191324.28,Success,0
TXN580538,CUST101231,743.54,Transfer,2025-05-29 12:09:00,Utilities,Ahmedabad,Mobile App,40124.23,Success,0
TXN571681,CUST102497,711.26,Deposit,2025-05-29 12:19:00,Utilities,Bengaluru,POS Terminal,16709.73,Success,0
TXN536165,CUST102515,554.72,Deposit,2025-05-29 12:20:00,Grocery,Chandigarh,Mobile App,112015.81,Success,0
TXN545693,CUST102872,374.97,Withdrawal,2025-05-29 12:23:00,Grocery,Chandigarh,Mobile App,29632.28,Failed,0
TXN593806,CUST102605,12703.36,Transfer,2025-05-29 12:23:00,Electronics,Delhi,POS Terminal,68514.32,Success,0
TXN553638,CUST102387,1922.87,Deposit,2025-05-29 12:24:00,Money Transfer,Mumbai,Web Browser,73942.77,Success,0
TXN533371,CUST100129,155.79,Transfer,2025-05-29 12:24:00,Restaurant,Ahmedabad,Mobile App,331728.86,Success,0
TXN601405,CUST101901,1172.62,Credit,2025-05-29 12:24:00,Restaurant,Mumbai,Mobile App,12028.75,Success,0
TXN601341,CUST102307,12525.34,Withdrawal,2025-05-29 12:24:00,Online Shopping,Kolkata,Web Browser,73766.65,Success,0
TXN521545,CUST102151,4878.31,Withdrawal,2025-05-29 12:25:00,Restaurant,Mumbai,Mobile App,70213.99,Success,0
TXN575145,CUST100551,1914.79,Debit,2025-05-29 12:26:00,Restaurant,Delhi,POS Terminal,75227.67,Success,0
TXN503788,CUST100060,893.8,Debit,2025-05-29 12:41:00,Travel,Chandigarh,POS Terminal,319248.14,Success,0
TXN619256,CUST102018,1210.06,Deposit,2025-05-29 12:47:00,Utilities,Ahmedabad,Web Browser,12798.48,Success,0
TXN585294,CUST100766,2258.53,Debit,2025-05-29 12:47:00,Entertainment,Bengaluru,Mobile App,12133.13,Success,0
TXN530832,CUST101409,4169.45,Debit,2025-05-29 12:47:00,Electronics,Jaipur,ATM,36963.85,Success,0
TXN577887,CUST101207,4320.45,Withdrawal,2025-05-29 12:48:00,Utilities,Pune,Web Browser,28987.13,Success,0
TXN529507,CUST100139,6478.71,Debit,2025-05-29 12:49:00,Money Transfer,Delhi,Web Browser,15028.87,Success,0
TXN536502,CUST102027,11941.8,Deposit,2025-05-29 12:50:00,Jewelry,Hyderabad,Mobile App,23426.84,Pending,0
TXN597173,CUST102081,7456.28,Deposit,2025-05-29 12:52:00,Money Transfer,Bengaluru,POS Terminal,53594.12,Success,0
TXN601852,CUST100051,2718.8,Debit,2025-05-29 12:55:00,Utilities,Bengaluru,Mobile App,9219.31,Success,0
TXN511694,CUST100075,548.97,Deposit,2025-05-29 12:56:00,Online Shopping,Chennai,Web Browser,35499.04,Success,0
TXN601185,CUST101532,2256.11,Debit,2025-05-29 13:05:00,Money Transfer,Pune,Web Browser,58307.15,Success,0
TXN594557,CUST102469,1424.19,Debit,2025-05-29 13:06:00,Online Shopping,Hyderabad,ATM,7818.75,Success,0
TXN502068,CUST101029,490.4,Debit,2025-05-29 13:08:00,ATM Withdrawal,Kolkata,POS Terminal,64535.75,Success,0
TXN616706,CUST100664,281.42,Transfer,2025-05-29 13:09:00,ATM Withdrawal,Hyderabad,Mobile App,27339.98,Success,0
TXN547883,CUST102027,4643.24,Deposit,2025-05-29 13:10:00,Utilities,Hyderabad,Mobile App,14198.81,Success,0
TXN552252,CUST102444,1148.12,Deposit,2025-05-29 13:12:00,Online Shopping,Pune,Mobile App,20734.06,Success,0
TXN546434,CUST101583,1438.09,Deposit,2025-05-29 13:12:00,ATM Withdrawal,Chennai,POS Terminal,78714.16,Success,0
TXN500022,CUST101793,687.86,Withdrawal,2025-05-29 13:15:00,Restaurant,Jaipur,Mobile App,24526.79,Success,0
TXN534154,CUST102425,3454.31,Deposit,2025-05-29 13:15:00,Online Shopping,Lucknow,Mobile App,29265.61,Success,0
TXN558836,CUST100580,4447.19,Withdrawal,2025-05-29 13:18:00,Travel,Pune,Mobile App,100977.0,Success,0
TXN548039,CUST100871,2470.26,Debit,2025-05-29 13:19:00,Travel,Mumbai,Mobile App,81111.3,Success,0
TXN527066,CUST101909,885.28,Debit,2025-05-29 13:20:00,Entertainment,Kochi,Mobile App,2535.66,Success,0
TXN585624,CUST102325,1020.91,Credit,2025-05-29 13:25:00,ATM Withdrawal,Kolkata,Web Browser,7256.56,Success,0
TXN603273,CUST102241,1529.16,Transfer,2025-05-29 13:26:00,Healthcare,Mumbai,Mobile App,224915.08,Success,0
TXN588018,CUST100973,985.97,Debit,2025-05-29 13:29:00,Grocery,Kochi,Web Browser,10978.57,Success,0
TXN545749,CUST100518,2436.81,Debit,2025-05-29 13:31:00,Jewelry,Mumbai,Mobile App,65569.62,Success,0
TXN596082,CUST100453,2099.12,Debit,2025-05-29 13:34:00,Entertainment,Bengaluru,Mobile App,35248.78,Success,0
TXN605256,CUST102659,1434.26,Deposit,2025-05-29 13:34:00,ATM Withdrawal,Bengaluru,Mobile App,85175.43,Success,0
TXN562095,CUST101057,6371.46,Deposit,2025-05-29 13:35:00,Travel,Bengaluru,Web Browser,46566.8,Success,0
TXN595562,CUST100020,5895.15,Withdrawal,2025-05-29 13:35:00,Healthcare,Lucknow,Web Browser,7064.4,Success,0
TXN574202,CUST102310,2892.08,Online Payment,2025-05-29 13:37:00,Utilities,New York,Mobile App,76323.11,Success,0
TXN505493,CUST102353,2450.47,Withdrawal,2025-05-29 13:37:00,Jewelry,Pune,Mobile App,17585.46,Success,0
TXN580879,CUST100086,1282.99,Transfer,2025-05-29 13:37:00,Healthcare,Lucknow,Mobile App,10089.02,Success,0
TXN564909,CUST101764,3721.37,Online Payment,2025-05-29 13:38:00,Jewelry,Delhi,Phone Banking,27240.47,Success,0
TXN566333,CUST102010,1127.41,Debit,2025-05-29 13:39:00,Travel,Mumbai,ATM,16678.23,Success,0
TXN571152,CUST101173,4667.9,Transfer,2025-05-29 13:43:00,Healthcare,Lucknow,Mobile App,9553.32,Success,0
TXN551841,CUST102571,3666.01,Debit,2025-05-29 13:43:00,Jewelry,Ahmedabad,Mobile App,42636.82,Success,0
TXN522034,CUST100027,900.43,Debit,2025-05-29 13:47:00,Entertainment,Mumbai,Mobile App,11263.86,Success,0
TXN501701,CUST101993,557.98,Credit,2025-05-29 13:47:00,Utilities,Mumbai,ATM,106208.33,Success,0
TXN508928,CUST100287,1102.28,Online Payment,2025-05-29 13:48:00,ATM Withdrawal,Hyderabad,Mobile App,133028.44,Success,0
TXN578284,CUST101670,543.91,Debit,2025-05-29 13:48:00,Grocery,Chennai,Mobile App,58642.24,Success,0
TXN554657,CUST101490,404.34,Debit,2025-05-29 13:53:00,Restaurant,Mumbai,Web Browser,22370.31,Success,0
TXN527299,CUST101595,3760.5,Deposit,2025-05-29 13:54:00,Electronics,Jaipur,Mobile App,19267.57,Success,0
TXN515782,CUST102021,3292.57,Deposit,2025-05-29 13:55:00,Healthcare,Delhi,POS Terminal,103169.74,Success,0
TXN600072,CUST102131,735.91,Credit,2025-05-29 13:55:00,Electronics,Lucknow,Web Browser,28393.73,Success,0
TXN589138,CUST101652,978.97,Transfer,2025-05-29 13:56:00,Online Shopping,Chennai,POS Terminal,49896.0,Success,0
TXN565411,CUST100584,1669.83,Transfer,2025-05-29 14:00:00,Electronics,Kochi,Mobile App,31916.32,Success,1
TXN593338,CUST101050,543.54,Withdrawal,2025-05-29 14:02:00,Utilities,Jaipur,Mobile App,11588.75,Success,0
TXN610172,CUST100796,240.71,Withdrawal,2025-05-29 14:05:00,Grocery,Mumbai,Mobile App,43126.94,Success,0
TXN593408,CUST101464,2494.73,Transfer,2025-05-29 14:06:00,Utilities,Jaipur,Phone Banking,27305.46,Success,0
TXN543678,CUST100752,12618.35,Debit,2025-05-29 14:07:00,ATM Withdrawal,Chennai,Mobile App,42078.4,Success,0
TXN561832,CUST100569,872.03,Online Payment,2025-05-29 14:10:00,Online Shopping,Pune,Web Browser,66069.59,Success,0
TXN560432,CUST102811,10026.61,Credit,2025-05-29 14:11:00,Jewelry,Kochi,ATM,56491.44,Success,0
TXN579645,CUST102527,20310.51,Withdrawal,2025-05-29 14:11:00,Healthcare,Kochi,POS Terminal,55726.61,Success,0
TXN607357,CUST100107,347.52,Transfer,2025-05-29 14:13:00,Grocery,Chennai,Web Browser,117295.56,Success,0
TXN576562,CUST100762,1839.07,Withdrawal,2025-05-29 14:13:00,Online Shopping,Mumbai,Phone Banking,19389.15,Success,0
TXN540504,CUST100055,1350.89,Withdrawal,2025-05-29 14:16:00,ATM Withdrawal,Lucknow,Web Browser,44500.32,Success,0
TXN612767,CUST100923,1527.35,Online Payment,2025-05-29 14:16:00,Travel,Pune,Phone Banking,9670.76,Success,0
TXN559899,CUST102211,474.47,Withdrawal,2025-05-29 14:18:00,Entertainment,Kolkata,Web Browser,5562.64,Success,0
TXN569554,CUST100753,101.48,Debit,2025-05-29 14:20:00,Restaurant,Pune,Mobile App,11501.17,Success,0
TXN532176,CUST100247,3338.29,Debit,2025-05-29 14:22:00,Travel,Kolkata,Web Browser,14351.64,Success,0
TXN615356,CUST102481,94.89,Debit,2025-05-29 14:24:00,Restaurant,Bengaluru,Mobile App,132513.64,Success,0
TXN504717,CUST101543,1702.42,Withdrawal,2025-05-29 14:25:00,Fuel,Bengaluru,Phone Banking,49196.35,Success,0
TXN605413,CUST100287,429.82,Deposit,2025-05-29 14:29:00,Fuel,Hyderabad,Mobile App,130721.81,Success,0
TXN554413,CUST100207,752.72,Debit,2025-05-29 14:29:00,Entertainment,Jaipur,Web Browser,29429.05,Success,0
TXN581572,CUST101165,3833.07,Deposit,2025-05-29 14:32:00,Money Transfer,Chandigarh,Web Browser,69546.68,Success,0
TXN512649,CUST100877,553.36,Transfer,2025-05-29 14:32:00,Utilities,Hyderabad,ATM,44577.07,Success,0
TXN500769,CUST102631,687.86,Deposit,2025-05-29 14:32:00,Fuel,Pune,Mobile App,17176.15,Success,0
TXN610992,CUST102111,2590.46,Withdrawal,2025-05-29 14:33:00,ATM Withdrawal,Pune,Mobile App,4759.82,Success,0
TXN528636,CUST101367,1044.65,Online Payment,2025-05-29 14:35:00,ATM Withdrawal,Delhi,ATM,23589.78,Success,0
TXN556692,CUST101926,583.25,Debit,2025-05-29 14:35:00,Utilities,Hyderabad,Mobile App,29339.09,Success,0
TXN500743,CUST101579,2260.9,Deposit,2025-05-29 14:36:00,Jewelry,Chandigarh,Mobile App,120724.02,Success,0
TXN513168,CUST100720,3609.94,Withdrawal,2025-05-29 14:39:00,ATM Withdrawal,Pune,Mobile App,66428.79,Failed,0
TXN593885,CUST102087,961.1,Debit,2025-05-29 14:41:00,Fuel,Hyderabad,Web Browser,20810.98,Success,0
TXN576628,CUST101091,642.2,Debit,2025-05-29 14:42:00,Fuel,Jaipur,Web Browser,22813.29,Success,0
TXN580935,CUST101910,33618.4,Debit,2025-05-29 14:45:00,Money Transfer,Mumbai,POS Terminal,11585.28,Success,0
TXN525839,CUST101142,1085.73,Online Payment,2025-05-29 14:48:00,ATM Withdrawal,Chandigarh,Mobile App,19255.46,Success,0
TXN616780,CUST101655,264.21,Credit,2025-05-29 14:50:00,Entertainment,Kolkata,Web Browser,1312.49,Success,0
TXN511112,CUST102516,1861.94,Credit,2025-05-29 14:53:00,Entertainment,Delhi,POS Terminal,36935.1,Success,0
TXN594974,CUST102209,18726.21,Transfer,2025-05-29 14:55:00,Travel,Delhi,Mobile App,26977.64,Success,0
TXN512886,CUST101686,5115.11,Online Payment,2025-05-29 14:58:00,Electronics,Pune,Web Browser,57964.37,Failed,0
TXN589432,CUST102496,2189.89,Debit,2025-05-29 14:58:00,Grocery,Pune,POS Terminal,279023.54,Success,0
TXN614462,CUST100825,2515.72,Debit,2025-05-29 15:04:00,Fuel,Mumbai,POS Terminal,53835.81,Success,0
TXN618485,CUST101402,932.98,Online Payment,2025-05-29 15:04:00,ATM Withdrawal,Dubai,Web Browser,16770.99,Success,0
TXN549189,CUST101775,629.45,Credit,2025-05-29 15:05:00,Money Transfer,Pune,Mobile App,20677.37,Success,0
TXN613000,CUST102042,1993.0,Transfer,2025-05-29 15:07:00,Healthcare,Ahmedabad,POS Terminal,20007.17,Success,0
TXN575222,CUST102757,1424.53,Credit,2025-05-29 15:07:00,Restaurant,Hyderabad,Phone Banking,187389.28,Success,0
TXN556876,CUST101190,2732.03,Transfer,2025-05-29 15:07:00,Fuel,Kolkata,Mobile App,47361.31,Success,0
TXN585244,CUST100331,4475.08,Debit,2025-05-29 15:09:00,Electronics,Bengaluru,Mobile App,26501.37,Failed,0
TXN561693,CUST102772,248.46,Online Payment,2025-05-29 15:09:00,Restaurant,Kochi,POS Terminal,45757.01,Success,0
TXN616344,CUST102465,1435.98,Online Payment,2025-05-29 15:10:00,Utilities,Lucknow,Web Browser,3570.1,Success,0
TXN614251,CUST101770,12140.56,Online Payment,2025-05-29 15:12:00,Money Transfer,Ahmedabad,Web Browser,55818.77,Success,0
TXN581950,CUST102681,915.21,Debit,2025-05-29 15:14:00,Online Shopping,Chandigarh,Mobile App,71321.63,Success,0
TXN501556,CUST101417,4981.92,Debit,2025-05-29 15:16:00,Healthcare,Pune,Web Browser,29329.61,Pending,0
TXN609448,CUST101052,6720.42,Deposit,2025-05-29 15:18:00,Travel,Chennai,ATM,11325.67,Success,0
TXN528718,CUST102755,1757.31,Withdrawal,2025-05-29 15:18:00,Fuel,Chandigarh,Web Browser,66187.33,Success,0
TXN542961,CUST100037,2082.62,Deposit,2025-05-29 15:21:00,Online Shopping,Kolkata,ATM,92368.99,Success,0
TXN615023,CUST102039,2451.19,Debit,2025-05-29 15:21:00,Healthcare,Lucknow,Mobile App,82667.99,Success,0
TXN558621,CUST101028,1436.56,Credit,2025-05-29 15:21:00,ATM Withdrawal,Lucknow,Mobile App,121676.57,Success,0
TXN601055,CUST100126,713.29,Credit,2025-05-29 15:28:00,Grocery,Hyderabad,Mobile App,22485.28,Success,0
TXN549103,CUST102680,704.03,Transfer,2025-05-29 15:30:00,Fuel,Chandigarh,POS Terminal,140849.74,Success,0
TXN558042,CUST101273,3069.32,Withdrawal,2025-05-29 15:31:00,Travel,Ahmedabad,Mobile App,37474.1,Success,0
TXN527477,CUST102762,3079.85,Deposit,2025-05-29 15:35:00,Fuel,Delhi,Mobile App,259596.91,Failed,0
TXN615982,CUST102861,3255.57,Debit,2025-05-29 15:38:00,Online Shopping,Pune,Mobile App,16784.89,Success,0
TXN583975,CUST100853,272.14,Deposit,2025-05-29 15:40:00,Restaurant,Kochi,Mobile App,27078.4,Success,0
TXN613112,CUST101021,2271.7,Credit,2025-05-29 15:41:00,Grocery,Lucknow,Web Browser,25008.01,Success,0
TXN531400,CUST101080,433.41,Debit,2025-05-29 15:43:00,Grocery,Chennai,Web Browser,170448.49,Success,0
TXN607960,CUST102110,1587.77,Online Payment,2025-05-29 15:44:00,Travel,Pune,Web Browser,5641.14,Success,0
TXN593481,CUST101790,99.26,Online Payment,2025-05-29 15:49:00,Utilities,Lucknow,Phone Banking,29485.35,Success,0
TXN601309,CUST102345,28014.07,Withdrawal,2025-05-29 15:50:00,Jewelry,Mumbai,Mobile App,17847.29,Success,0
TXN545871,CUST101200,9862.97,Transfer,2025-05-29 15:53:00,Money Transfer,Ahmedabad,Web Browser,24507.19,Success,0
TXN521287,CUST100908,1208.41,Withdrawal,2025-05-29 15:53:00,ATM Withdrawal,Chennai,Web Browser,30058.93,Success,0
TXN546094,CUST101752,1522.51,Deposit,2025-05-29 15:55:00,Online Shopping,Kochi,Mobile App,14675.13,Success,0
TXN611690,CUST101098,4205.65,Credit,2025-05-29 15:56:00,Money Transfer,Chandigarh,Mobile App,21122.84,Success,0
TXN611169,CUST102299,982.55,Debit,2025-05-29 15:56:00,Online Shopping,Lucknow,ATM,15597.36,Success,0
TXN588321,CUST100502,1826.28,Transfer,2025-05-29 15:56:00,Healthcare,Kochi,Mobile App,55105.45,Success,0
TXN546700,CUST100327,1140.45,Transfer,2025-05-29 15:57:00,Healthcare,New York,Mobile App,44261.31,Success,0
TXN526168,CUST100295,425.19,Deposit,2025-05-29 15:57:00,Restaurant,Kochi,Web Browser,65225.4,Success,0
TXN578158,CUST102600,560.96,Deposit,2025-05-29 15:57:00,Restaurant,Kolkata,Web Browser,41920.45,Success,0
TXN549476,CUST102099,502.71,Withdrawal,2025-05-29 15:58:00,Restaurant,Chennai,Mobile App,103432.9,Success,0
TXN586785,CUST100463,860.81,Deposit,2025-05-29 15:58:00,Grocery,Chennai,Web Browser,12573.62,Success,0
TXN583233,CUST102396,2535.77,Debit,2025-05-29 16:01:00,Electronics,Chennai,Mobile App,60775.88,Success,0
TXN537138,CUST101537,6240.72,Transfer,2025-05-29 16:02:00,Restaurant,Lucknow,Mobile App,48236.0,Pending,0
TXN605937,CUST101458,789.64,Debit,2025-05-29 16:02:00,Online Shopping,Kochi,Web Browser,116037.56,Success,0
TXN554814,CUST100605,3414.53,Debit,2025-05-29 16:02:00,Electronics,Lucknow,Mobile App,76876.63,Failed,0
TXN589785,CUST100533,1407.78,Debit,2025-05-29 16:06:00,Jewelry,Jaipur,Mobile App,124938.52,Success,0
TXN537329,CUST101250,7406.5,Transfer,2025-05-29 16:09:00,Electronics,Delhi,POS Terminal,308408.9,Failed,0
TXN520902,CUST101812,650.24,Debit,2025-05-29 16:20:00,Entertainment,Lucknow,ATM,49196.3,Success,0
TXN559835,CUST101787,663.88,Debit,2025-05-29 16:21:00,Healthcare,Jaipur,Mobile App,6499.9,Success,0
